RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
395195,119,"Visalia, CA",msa,CA,221302.0,221347.0,220067.0,219139.0,218710.0,215723.0,217675.0,219265.0,225482.0,222567.0,224122.0,225288.0,228701.0,230607.0,232931.0,232764.0,233730.0,233889.0,236062.0,236306.0,237404.0,240128.0,242188.0,246703.0,251873.0,255371.0,256103.0,260228.0,267422.0,279057.0,276806.0,275680.0,274391.0,284449.0,295961.0,299851.0,300107.0,293415.0,297847.0,307957.0,313383.0,312263.0,310191.0,322771.0,333616.0,338247.0,337264.0,336614.0,334487.0,325472.0,321967.0,321733.0,327400.0,321348.0,312079.0,307631.0,306335.0,316302.0,322390.0,330626.0,328747.0,332426.0,332957.0,335516.0,331528.0,326369.0
394746,120,"Killeen, TX",msa,TX,150741.0,152959.0,153345.0,154357.0,152794.0,151525.0,151599.0,155362.0,158366.0,160576.0,160079.0,160582.0,159485.0,160139.0,160879.0,160041.0,159687.0,160823.0,164980.0,169704.0,172254.0,169884.0,170352.0,172357.0,179216.0,184045.0,186049.0,188820.0,189403.0,191483.0,191809.0,194983.0,202556.0,209722.0,216910.0,220205.0,225996.0,229610.0,232629.0,233532.0,235096.0,241056.0,244000.0,247677.0,253459.0,261111.0,265939.0,266598.0,263687.0,263552.0,259867.0,255059.0,250883.0,251787.0,256333.0,255450.0,253389.0,252946.0,256520.0,256641.0,255624.0,252903.0,251372.0,250162.0,251389.0,253888.0
394338,121,"Asheville, NC",msa,NC,247663.0,249546.0,249743.0,256110.0,255896.0,249584.0,250882.0,254075.0,264916.0,265881.0,269531.0,271902.0,268180.0,268177.0,267315.0,274499.0,277487.0,280115.0,279349.0,278517.0,279242.0,278611.0,281053.0,284508.0,293636.0,301915.0,306001.0,310642.0,312639.0,317601.0,319182.0,324688.0,332433.0,340916.0,343598.0,341510.0,342616.0,345288.0,349719.0,350926.0,353325.0,351254.0,346164.0,348141.0,356065.0,371962.0,377615.0,382337.0,379741.0,384007.0,382413.0,377267.0,369204.0,362766.0,377048.0,379398.0,387466.0,382399.0,396205.0,409610.0,412333.0,414002.0,413771.0,423306.0,421242.0,418194.0
395244,122,"York, PA",msa,PA,169187.0,167105.0,164052.0,162469.0,164511.0,168193.0,167689.0,167319.0,168050.0,169921.0,169089.0,170070.0,168796.0,173978.0,173490.0,176552.0,175304.0,176703.0,176527.0,175101.0,181843.0,184808.0,188766.0,185876.0,185298.0,186067.0,186376.0,189552.0,187234.0,189669.0,186510.0,186631.0,185295.0,185342.0,188317.0,191268.0,197376.0,205660.0,206797.0,211597.0,208326.0,205882.0,201949.0,202188.0,204672.0,211218.0,220469.0,224648.0,221836.0,215467.0,218749.0,217663.0,220299.0,218536.0,224103.0,225513.0,229696.0,233997.0,238333.0,237852.0,238647.0,235599.0,239349.0,235563.0,242180.0,243138.0
395183,123,"Vallejo, CA",msa,CA,427415.0,427762.0,426177.0,426746.0,420855.0,417121.0,409301.0,416650.0,420532.0,426930.0,426065.0,431480.0,432396.0,436127.0,436421.0,437100.0,438262.0,436680.0,441548.0,443035.0,450266.0,448162.0,451870.0,452499.0,462793.0,471998.0,474301.0,477929.0,478748.0,489632.0,492852.0,498211.0,503846.0,518716.0,531110.0,541045.0,543959.0,548194.0,552509.0,561900.0,567656.0,570951.0,574302.0,577136.0,589689.0,592787.0,596116.0,581104.0,570544.0,567577.0,566751.0,565243.0,559576.0,569683.0,563171.0,563961.0,550351.0,563276.0,560287.0,564135.0,561432.0,561459.0,567256.0,562135.0,559716.0,550027.0
753917,124,"Santa Maria, CA",msa,CA,535308.0,557452.0,570234.0,584683.0,582198.0,595626.0,588950.0,578180.0,562991.0,566618.0,566679.0,566230.0,576303.0,569884.0,568453.0,569993.0,578329.0,591750.0,586349.0,590106.0,580643.0,564989.0,564464.0,592269.0,644743.0,702361.0,756667.0,794668.0,790092.0,742198.0,749987.0,740410.0,778145.0,768410.0,789414.0,762839.0,759965.0,755327.0,776577.0,782231.0,774235.0,776385.0,765695.0,804531.0,813288.0,834244.0,827178.0,826856.0,823802.0,796018.0,784837.0,745699.0,766729.0,771760.0,790738.0,778591.0,785564.0,812998.0,825740.0,837171.0,862727.0,875915.0,870691.0,846280.0,849106.0,866312.0
395050,125,"Salinas, CA",msa,CA,582619.0,585377.0,587807.0,601365.0,599112.0,593552.0,591562.0,581995.0,580548.0,586730.0,584544.0,595394.0,594729.0,622945.0,617989.0,635635.0,625047.0,636719.0,639142.0,643259.0,634549.0,614139.0,627254.0,662375.0,716488.0,744278.0,758419.0,759577.0,747965.0,749342.0,746478.0,777800.0,776882.0,787016.0,780031.0,786178.0,789977.0,793077.0,806254.0,802362.0,820496.0,821589.0,835130.0,840117.0,849242.0,850777.0,838524.0,848090.0,838706.0,837995.0,816557.0,812476.0,795386.0,803804.0,777622.0,802458.0,804843.0,838706.0,813240.0,811447.0,832345.0,863255.0,926522.0,908695.0,906399.0,829413.0
395048,126,"Salem, OR",msa,OR,279255.0,281492.0,280172.0,278515.0,279929.0,281035.0,281540.0,282321.0,283807.0,283689.0,286519.0,287493.0,289836.0,287963.0,289803.0,290877.0,295483.0,298645.0,304525.0,310275.0,314746.0,314208.0,313710.0,315593.0,320902.0,327725.0,332914.0,338689.0,343663.0,347381.0,351266.0,356662.0,362131.0,368273.0,373594.0,380422.0,384745.0,385295.0,388879.0,394067.0,396951.0,396167.0,397396.0,403874.0,413527.0,419472.0,421161.0,422342.0,423620.0,425896.0,419505.0,416842.0,410644.0,409993.0,410849.0,411573.0,417909.0,416627.0,423490.0,423598.0,429304.0,431329.0,430751.0,424317.0,422809.0,422477.0
394870,127,"Mobile, AL",msa,AL,129126.0,134015.0,137095.0,138170.0,136798.0,134982.0,134916.0,135138.0,136908.0,136889.0,137338.0,139533.0,141147.0,141422.0,142477.0,141827.0,142286.0,141531.0,143250.0,145728.0,151133.0,150903.0,148886.0,146044.0,157692.0,163841.0,166742.0,162247.0,162758.0,167792.0,167413.0,168052.0,167333.0,172395.0,175743.0,178834.0,180229.0,180710.0,182314.0,186003.0,190782.0,187087.0,181946.0,180277.0,188744.0,191706.0,190800.0,186756.0,185607.0,185094.0,188366.0,187037.0,187236.0,183185.0,185418.0,190610.0,191724.0,194672.0,194583.0,197231.0,197652.0,197695.0,197839.0,196025.0,190629.0,190255.0
395015,128,"Reading, PA",msa,PA,151405.0,155285.0,153493.0,155211.0,153825.0,154707.0,154128.0,155094.0,158129.0,157370.0,159368.0,159816.0,162947.0,163386.0,165327.0,164907.0,166801.0,166162.0,168366.0,171374.0,179254.0,179199.0,173220.0,168804.0,170194.0,177394.0,179596.0,182610.0,183204.0,186150.0,191219.0,188437.0,184408.0,179920.0,189568.0,193307.0,195163.0,193870.0,198875.0,202588.0,205016.0,203831.0,204302.0,200156.0,204067.0,205226.0,214160.0,208761.0,210538.0,205201.0,209951.0,205672.0,209514.0,205348.0,214124.0,209845.0,217969.0,216810.0,226352.0,232295.0,234179.0,233036.0,232384.0,240720.0,244137.0,244309.0
394502,129,"Corpus Christi, TX",msa,TX,186188.0,183143.0,181914.0,179418.0,181823.0,184458.0,184992.0,184660.0,182880.0,185244.0,188531.0,194415.0,194651.0,193511.0,191605.0,191856.0,197909.0,194987.0,199272.0,198728.0,203804.0,202632.0,204283.0,212715.0,218654.0,223744.0,220918.0,223237.0,224208.0,226596.0,229526.0,235904.0,244639.0,246096.0,246406.0,243336.0,247831.0,248699.0,249408.0,246971.0,247974.0,254848.0,256661.0,255838.0,259441.0,267117.0,276071.0,273547.0,273256.0,269230.0,267151.0,258793.0,253450.0,247106.0,245442.0,249268.0,254975.0,261616.0,263466.0,267358.0,268038.0,266725.0,263175.0,263651.0,269769.0,267656.0
394421,130,"Brownsville, TX",msa,TX,144674.0,144662.0,148206.0,145732.0,144045.0,138518.0,137410.0,142932.0,142310.0,145677.0,142749.0,147763.0,155083.0,161188.0,166463.0,164154.0,163332.0,159716.0,167120.0,172400.0,173691.0,167683.0,164626.0,166799.0,163669.0,162559.0,163898.0,175679.0,182074.0,189440.0,182964.0,183578.0,180599.0,194500.0,199227.0,201114.0,193604.0,199617.0,203828.0,203323.0,199238.0,201757.0,207855.0,215897.0,217183.0,224322.0,231609.0,223863.0,222261.0,215023.0,223438.0,227332.0,216259.0,231007.0,221333.0,233723.0,223306.0,230723.0,226595.0,238228.0,238319.0,243760.0,226912.0,228105.0,225426.0,234315.0
394820,131,"Manchester, NH",msa,NH,258513.0,259605.0,262855.0,268685.0,264964.0,263420.0,262789.0,265936.0,267643.0,268961.0,271046.0,271956.0,274104.0,274091.0,275673.0,277584.0,279496.0,281057.0,283224.0,289512.0,301376.0,305281.0,305183.0,301121.0,305236.0,310552.0,315667.0,321999.0,326021.0,330367.0,333578.0,333134.0,341855.0,346491.0,357932.0,361682.0,366178.0,373994.0,374958.0,379124.0,372756.0,374146.0,367600.0,377931.0,384907.0,402553.0,405113.0,412341.0,409504.0,414562.0,409388.0,410333.0,411538.0,406123.0,408774.0,404653.0,406618.0,413354.0,421364.0,437697.0,437936.0,440676.0,442076.0,447838.0,452186.0,452833.0
394612,132,"Fort Wayne, IN",msa,IN,140576.0,141545.0,144694.0,145128.0,143103.0,141096.0,144384.0,147008.0,151701.0,150408.0,150945.0,150166.0,152163.0,154848.0,153687.0,153282.0,151142.0,152175.0,153993.0,156012.0,156852.0,156972.0,159799.0,161388.0,162387.0,164111.0,169905.0,172395.0,171222.0,171241.0,171975.0,173954.0,172203.0,173399.0,175833.0,178333.0,179762.0,182448.0,184384.0,187076.0,186839.0,187842.0,190989.0,192035.0,196501.0,198826.0,203342.0,204678.0,207273.0,205961.0,204990.0,206959.0,206097.0,205899.0,200755.0,202700.0,207603.0,208333.0,211827.0,216938.0,222798.0,227827.0,221080.0,221029.0,217658.0,223536.0
394658,133,"Gulfport, MS",msa,MS,143451.0,142136.0,141523.0,141388.0,138024.0,140133.0,140065.0,144606.0,146156.0,144227.0,144618.0,146687.0,148906.0,148319.0,148916.0,149969.0,153342.0,155043.0,159095.0,162584.0,163110.0,161544.0,159560.0,159735.0,160718.0,161845.0,165203.0,169596.0,175273.0,177417.0,176447.0,177285.0,177335.0,180754.0,180062.0,181860.0,182111.0,183821.0,187705.0,188084.0,187997.0,190082.0,194690.0,200045.0,202062.0,207703.0,210621.0,213234.0,210203.0,207427.0,201548.0,202662.0,200996.0,202904.0,200699.0,202069.0,208718.0,214059.0,219066.0,215618.0,211136.0,208192.0,210852.0,214218.0,213468.0,205466.0
395051,134,"Salisbury, MD",msa,DE,228598.0,227361.0,232352.0,234021.0,226339.0,224501.0,228781.0,237210.0,239816.0,240789.0,237595.0,239962.0,242612.0,247927.0,249132.0,250521.0,249954.0,253892.0,251614.0,258178.0,261278.0,257420.0,259784.0,266217.0,282839.0,291062.0,290719.0,293842.0,295757.0,294763.0,295859.0,297427.0,306825.0,310436.0,310913.0,313692.0,312703.0,320248.0,320391.0,326932.0,332531.0,336320.0,344167.0,345742.0,352256.0,355949.0,360287.0,359082.0,353830.0,351648.0,347281.0,346699.0,338247.0,341844.0,343425.0,352893.0,354738.0,355321.0,358903.0,359703.0,369461.0,377471.0,382865.0,379287.0,371207.0,373889.0
394596,135,"Flint, MI",msa,MI,142885.0,140277.0,137107.0,131737.0,131281.0,130727.0,133328.0,131250.0,130678.0,132181.0,135531.0,140168.0,140181.0,138203.0,135626.0,135193.0,138111.0,135907.0,138050.0,138410.0,144847.0,143137.0,145435.0,146608.0,151770.0,152494.0,154634.0,156112.0,155919.0,155225.0,152500.0,155281.0,154793.0,160897.0,160636.0,165266.0,162962.0,168531.0,170905.0,172446.0,170080.0,166150.0,165596.0,167678.0,173770.0,175865.0,176979.0,174708.0,176937.0,174497.0,173671.0,169460.0,168389.0,165127.0,163689.0,164906.0,171217.0,177031.0,180238.0,178979.0,179183.0,178983.0,179058.0,174529.0,172402.0,169684.0
394972,136,"Peoria, IL",msa,IL,118124.0,119452.0,114752.0,114283.0,116612.0,120487.0,123653.0,119775.0,116093.0,114674.0,116655.0,115360.0,112464.0,112482.0,118153.0,121322.0,122556.0,120562.0,122334.0,123456.0,126310.0,124719.0,122808.0,119926.0,117026.0,118452.0,120714.0,128869.0,128255.0,127067.0,123089.0,124295.0,122899.0,122685.0,121947.0,124403.0,126597.0,125766.0,126944.0,123962.0,124062.0,120737.0,123686.0,125559.0,127002.0,128238.0,128966.0,128877.0,129164.0,129279.0,130848.0,129954.0,130521.0,130567.0,129498.0,125990.0,126526.0,130042.0,136240.0,139200.0,137916.0,136771.0,134083.0,134424.0,137769.0,140387.0
394439,137,"Canton, OH",msa,OH,123035.0,126384.0,127847.0,127522.0,127439.0,128109.0,131167.0,128982.0,127378.0,125403.0,126941.0,126946.0,124862.0,125119.0,127135.0,124504.0,128100.0,130302.0,134711.0,134816.0,131188.0,131776.0,131159.0,137940.0,141716.0,145039.0,143826.0,142741.0,143612.0,141806.0,140575.0,139537.0,142446.0,149530.0,147440.0,145984.0,140796.0,144145.0,147322.0,153324.0,154736.0,152758.0,152570.0,152562.0,151572.0,150827.0,149699.0,150784.0,149702.0,152322.0,155748.0,156881.0,156362.0,152589.0,153137.0,153578.0,157739.0,156898.0,157693.0,160708.0,163138.0,165994.0,164117.0,162069.0,159209.0,157447.0
395070,138,"Savannah, GA",msa,GA,199593.0,201625.0,206102.0,207958.0,201808.0,198997.0,196961.0,200766.0,200811.0,205281.0,207362.0,218699.0,219192.0,219642.0,210588.0,208511.0,213161.0,217326.0,219237.0,217776.0,216559.0,213329.0,211454.0,210917.0,219849.0,230094.0,239789.0,245514.0,246951.0,251391.0,250994.0,252540.0,250021.0,250191.0,250591.0,256534.0,258348.0,261851.0,259703.0,268246.0,272207.0,272715.0,271015.0,272693.0,286072.0,295059.0,301164.0,295291.0,291353.0,290130.0,295135.0,296697.0,293711.0,291980.0,299716.0,309241.0,312068.0,311451.0,314831.0,316383.0,315812.0,321116.0,331898.0,340659.0,331930.0,327523.0
394372,140,"Beaumont, TX",msa,TX,155601.0,156270.0,153140.0,154958.0,155151.0,157068.0,155751.0,154667.0,153660.0,155339.0,157443.0,159738.0,160373.0,165468.0,169715.0,175015.0,176335.0,175962.0,171680.0,171661.0,167407.0,171824.0,174442.0,177824.0,174222.0,171809.0,175468.0,175638.0,178380.0,176321.0,180434.0,179660.0,186146.0,191581.0,195838.0,197392.0,193500.0,193041.0,188664.0,188519.0,189769.0,190907.0,193546.0,195349.0,197281.0,199546.0,200855.0,201647.0,206254.0,204901.0,204749.0,192184.0,184628.0,181809.0,189403.0,196277.0,199682.0,198177.0,193233.0,193627.0,187222.0,188037.0,190984.0,194280.0,191605.0,191076.0
395096,141,"Shreveport, LA",msa,LA,142309.0,146315.0,140616.0,140692.0,132767.0,132931.0,130585.0,135120.0,141313.0,143134.0,143842.0,142767.0,146188.0,150727.0,148154.0,146880.0,146664.0,143411.0,149980.0,147636.0,152686.0,139805.0,139494.0,138772.0,149064.0,160694.0,167685.0,166814.0,159322.0,157624.0,163077.0,172732.0,177814.0,180925.0,185998.0,188134.0,187397.0,179325.0,190882.0,185908.0,187874.0,179221.0,183673.0,183780.0,186540.0,190477.0,197006.0,199046.0,197600.0,192316.0,183821.0,183390.0,186106.0,192188.0,189522.0,186007.0,180986.0,185495.0,190740.0,198279.0,191597.0,182266.0,179221.0,177607.0,181422.0,184473.0
395164,142,"Trenton, NJ",msa,NJ,225664.0,219039.0,216380.0,216104.0,213062.0,212455.0,211175.0,218253.0,219978.0,221224.0,215765.0,215014.0,216398.0,221017.0,234295.0,242914.0,249499.0,238808.0,235783.0,238776.0,252844.0,253981.0,246362.0,239524.0,242260.0,255261.0,268954.0,281907.0,287447.0,294557.0,298452.0,299585.0,292098.0,285452.0,282086.0,294543.0,301380.0,304294.0,297940.0,302715.0,306811.0,307116.0,310534.0,305128.0,300051.0,296620.0,298270.0,298005.0,301137.0,311347.0,326623.0,319844.0,315386.0,307118.0,307126.0,304975.0,305208.0,317211.0,329294.0,332406.0,334247.0,334097.0,351023.0,347575.0,357389.0,356494.0
394875,143,"Montgomery, AL",msa,AL,128801.0,141904.0,147480.0,151545.0,141877.0,138315.0,140888.0,143805.0,146949.0,143440.0,142878.0,142359.0,146180.0,149005.0,149365.0,153948.0,152526.0,153048.0,145324.0,143319.0,144664.0,147960.0,157084.0,157024.0,159427.0,164180.0,172087.0,175812.0,169127.0,168284.0,166813.0,171724.0,168287.0,168471.0,172113.0,177240.0,184533.0,179522.0,185133.0,178403.0,179941.0,181224.0,186479.0,186945.0,181502.0,179423.0,179352.0,180804.0,187305.0,187389.0,181265.0,170890.0,173350.0,175528.0,179407.0,178899.0,183348.0,187809.0,184161.0,180516.0,179144.0,179130.0,178568.0,180288.0,176837.0,175147.0
394520,144,"Davenport, IA",msa,IL,123186.0,125788.0,128962.0,132109.0,129502.0,128638.0,130302.0,132103.0,132323.0,131677.0,132992.0,132754.0,134881.0,135356.0,135415.0,130965.0,129952.0,133029.0,138197.0,139123.0,138852.0,138905.0,137525.0,132935.0,133779.0,136648.0,144357.0,145967.0,148779.0,146802.0,149183.0,148630.0,148567.0,144426.0,145185.0,147713.0,149828.0,150396.0,148697.0,148424.0,147692.0,147578.0,149081.0,151354.0,153057.0,151032.0,150209.0,155131.0,157512.0,156708.0,153180.0,155894.0,155393.0,152277.0,145616.0,145272.0,150987.0,157608.0,159780.0,161684.0,165153.0,170333.0,168662.0,165906.0,165434.0,167620.0
395146,145,"Tallahassee, FL",msa,FL,170312.0,164176.0,165236.0,168244.0,170644.0,172793.0,169694.0,171923.0,171692.0,174908.0,176865.0,178668.0,177101.0,170652.0,173689.0,175666.0,187840.0,185149.0,186910.0,186620.0,193953.0,195427.0,192734.0,187927.0,186216.0,195359.0,206869.0,220249.0,214695.0,210690.0,199267.0,200477.0,197792.0,199697.0,204833.0,206971.0,211718.0,209808.0,214483.0,219759.0,224329.0,226729.0,221047.0,222477.0,226739.0,228147.0,229378.0,230061.0,233544.0,235155.0,229416.0,245005.0,248923.0,250811.0,242346.0,239371.0,245106.0,246205.0,253763.0,254517.0,261223.0,255292.0,251405.0,248706.0,263127.0,262535.0
394576,146,"Eugene, OR",msa,OR,283362.0,283142.0,285522.0,284480.0,286876.0,287830.0,292096.0,290907.0,291038.0,289475.0,291530.0,294871.0,299096.0,299665.0,298399.0,298719.0,305771.0,313130.0,323167.0,324518.0,325947.0,320686.0,318404.0,319718.0,326987.0,337434.0,347823.0,352785.0,352320.0,352911.0,357125.0,366698.0,367766.0,372810.0,379955.0,389570.0,398324.0,402407.0,405247.0,404278.0,405533.0,406510.0,412945.0,419205.0,434280.0,442983.0,439185.0,437038.0,434655.0,444075.0,440011.0,433069.0,427761.0,427958.0,427509.0,421050.0,422974.0,428997.0,440714.0,442489.0,441368.0,438330.0,434752.0,432240.0,432970.0,434073.0
394901,147,"Naples, FL",msa,FL,309825.0,313577.0,316167.0,318615.0,317302.0,313260.0,308395.0,311702.0,308926.0,312060.0,311448.0,313279.0,310552.0,310635.0,314950.0,317381.0,318130.0,312972.0,315166.0,324378.0,327359.0,323477.0,323140.0,337644.0,351283.0,359255.0,365296.0,369998.0,370971.0,370327.0,374260.0,376415.0,384869.0,393099.0,407721.0,415673.0,425476.0,429471.0,436110.0,448823.0,462261.0,475631.0,482696.0,498349.0,511816.0,534865.0,547584.0,545203.0,538099.0,531767.0,528366.0,541751.0,537403.0,553456.0,549101.0,568252.0,577651.0,575616.0,569926.0,569533.0,579937.0,580301.0,577475.0,567519.0,578912.0,585163.0
394332,148,"Ann Arbor, MI",msa,MI,259559.0,255686.0,254590.0,252632.0,253997.0,255218.0,259065.0,269276.0,271650.0,270891.0,268044.0,262850.0,264457.0,263078.0,269780.0,265103.0,266838.0,269640.0,269639.0,271022.0,270162.0,276141.0,274721.0,273880.0,271130.0,273194.0,274229.0,282671.0,287580.0,289075.0,286155.0,299215.0,308549.0,319059.0,315198.0,318245.0,314497.0,313312.0,313237.0,323698.0,322257.0,312779.0,312960.0,315806.0,336666.0,344393.0,350176.0,347588.0,344333.0,344754.0,341401.0,341809.0,342946.0,337979.0,332772.0,325780.0,334481.0,348152.0,359022.0,359750.0,354605.0,354454.0,358004.0,357991.0,354798.0,357752.0
394927,149,"Ocala, FL",msa,FL,148839.0,148004.0,150739.0,151233.0,155278.0,155459.0,156615.0,154542.0,154249.0,153331.0,156922.0,158445.0,159462.0,155634.0,156135.0,157875.0,162017.0,166130.0,166437.0,167646.0,166751.0,165089.0,163668.0,163237.0,168446.0,169813.0,175408.0,179895.0,182338.0,180553.0,179439.0,184171.0,192127.0,199148.0,205137.0,209170.0,213687.0,219709.0,224394.0,228832.0,231826.0,234850.0,240558.0,245355.0,248950.0,252510.0,254892.0,258818.0,260199.0,259141.0,258528.0,255164.0,251349.0,243900.0,245736.0,250774.0,258191.0,260000.0,258900.0,260912.0,260636.0,263464.0,265054.0,265446.0,264872.0,261042.0
394679,150,"Hickory, NC",msa,NC,141253.0,145521.0,143755.0,143630.0,143276.0,147670.0,148398.0,151261.0,153273.0,155498.0,154203.0,155993.0,158284.0,158090.0,156990.0,158453.0,164720.0,165657.0,165988.0,165374.0,167794.0,168127.0,170033.0,171509.0,176245.0,180691.0,184827.0,187946.0,187168.0,186908.0,186879.0,189058.0,189933.0,190064.0,192443.0,191058.0,192881.0,193708.0,199292.0,206649.0,208556.0,212648.0,208891.0,210434.0,212546.0,217598.0,221247.0,218446.0,222835.0,221985.0,226847.0,221497.0,224000.0,223218.0,224526.0,228379.0,229980.0,236196.0,237896.0,240732.0,244603.0,244719.0,246400.0,239885.0,238738.0,238208.0
394697,151,"Huntington, WV",msa,OH,118004.0,123333.0,121039.0,124837.0,125541.0,125072.0,127627.0,125911.0,126554.0,123039.0,123889.0,123607.0,124608.0,125093.0,125398.0,123078.0,124146.0,128191.0,131427.0,129952.0,130284.0,128637.0,127733.0,124287.0,129373.0,133680.0,136261.0,138668.0,139781.0,143406.0,140994.0,139029.0,135703.0,136026.0,139596.0,143011.0,144778.0,145866.0,147913.0,151687.0,152712.0,154937.0,151008.0,152010.0,148508.0,151722.0,152783.0,155670.0,156961.0,154243.0,152779.0,153873.0,155432.0,152426.0,146764.0,145838.0,150219.0,154053.0,159381.0,163514.0,163006.0,157178.0,153701.0,155757.0,162032.0,160459.0
394602,152,"Fort Collins, CO",msa,CO,370169.0,370624.0,369252.0,368058.0,366009.0,368268.0,371582.0,376607.0,379492.0,383575.0,389738.0,390341.0,388186.0,382864.0,379464.0,372185.0,371343.0,374144.0,377271.0,382259.0,390199.0,394965.0,396510.0,394834.0,399646.0,408398.0,414258.0,413068.0,405817.0,406185.0,414564.0,424695.0,427685.0,435864.0,442842.0,459136.0,464325.0,466547.0,465629.0,464895.0,472886.0,477339.0,492643.0,504963.0,526796.0,535540.0,542557.0,538574.0,532232.0,528865.0,529619.0,532066.0,528672.0,526346.0,523053.0,530249.0,531038.0,537354.0,538760.0,550775.0,550775.0,554755.0,542130.0,531294.0,518588.0,516132.0
395033,153,"Rockford, IL",msa,IL,118053.0,117214.0,116723.0,118390.0,114851.0,114732.0,116245.0,119919.0,121680.0,120639.0,121258.0,120490.0,124431.0,124979.0,122982.0,122364.0,122670.0,125955.0,124398.0,127655.0,126650.0,124750.0,120905.0,125801.0,128769.0,132078.0,130888.0,135341.0,136592.0,136812.0,133222.0,131106.0,132910.0,137642.0,141975.0,143155.0,143406.0,143112.0,142402.0,139965.0,142122.0,142427.0,142163.0,142351.0,145089.0,148424.0,150808.0,150395.0,150036.0,148362.0,149236.0,148470.0,147844.0,146263.0,147408.0,148802.0,149982.0,152525.0,151900.0,153016.0,151386.0,156603.0,159497.0,164431.0,162007.0,164187.0
394796,154,"Lincoln, NE",msa,NE,174873.0,173574.0,171110.0,173485.0,173281.0,174173.0,171050.0,172220.0,174969.0,180087.0,183214.0,183472.0,181280.0,180582.0,182079.0,182606.0,181923.0,182910.0,179566.0,180137.0,178681.0,189372.0,192961.0,200960.0,201383.0,203439.0,205985.0,209138.0,208580.0,205276.0,209119.0,214526.0,219139.0,217165.0,218736.0,222718.0,226428.0,228618.0,228452.0,227296.0,227344.0,226294.0,226429.0,231750.0,238294.0,243786.0,244382.0,247833.0,250515.0,251228.0,247707.0,245617.0,243592.0,246941.0,245949.0,249897.0,250999.0,258305.0,266325.0,268468.0,271576.0,265568.0,266190.0,265793.0,266033.0,264463.0
394622,155,"Gainesville, FL",msa,FL,176102.0,176290.0,172720.0,173017.0,172957.0,176548.0,181454.0,187876.0,188106.0,181791.0,179926.0,185973.0,187250.0,186645.0,189012.0,190605.0,197995.0,207101.0,212145.0,205619.0,195502.0,191195.0,196116.0,198179.0,202627.0,209406.0,208631.0,212954.0,208592.0,216885.0,218125.0,218235.0,217952.0,222480.0,222357.0,223961.0,225577.0,236057.0,240567.0,241837.0,241761.0,235366.0,240535.0,243813.0,257947.0,259378.0,262529.0,259647.0,258687.0,259018.0,258332.0,259454.0,259897.0,265224.0,271175.0,273628.0,272692.0,272035.0,280571.0,282134.0,280509.0,279014.0,278164.0,282566.0,280090.0,279144.0
394405,156,"Boulder, CO",msa,CO,497662.0,499657.0,505525.0,504947.0,515953.0,517179.0,524339.0,512068.0,520255.0,526806.0,526312.0,520461.0,517402.0,524638.0,523812.0,522000.0,516446.0,514769.0,514216.0,522810.0,525789.0,520532.0,510480.0,517047.0,538454.0,564871.0,576120.0,577366.0,570107.0,557300.0,551218.0,552825.0,597549.0,626609.0,657156.0,640984.0,632293.0,629201.0,643717.0,651556.0,646608.0,636351.0,669970.0,690408.0,723152.0,725885.0,745153.0,727824.0,711025.0,701269.0,697584.0,692404.0,694806.0,695916.0,700342.0,701435.0,712850.0,727491.0,730914.0,738097.0,732913.0,738504.0,747915.0,763408.0,738245.0,705096.0
394646,157,"Green Bay, WI",msa,WI,162214.0,164598.0,166412.0,169822.0,167464.0,165727.0,165813.0,165386.0,169542.0,173068.0,179249.0,180755.0,182213.0,182959.0,183525.0,183093.0,179324.0,179050.0,177436.0,180541.0,181390.0,182083.0,183115.0,185308.0,190848.0,194212.0,198012.0,197225.0,194653.0,196644.0,194856.0,200218.0,201532.0,210025.0,214239.0,221571.0,221780.0,223784.0,225839.0,234991.0,234329.0,226431.0,222236.0,227258.0,240488.0,245643.0,247875.0,242363.0,243781.0,248689.0,259258.0,259353.0,258622.0,255155.0,252925.0,253775.0,253931.0,261239.0,273898.0,277627.0,286235.0,279000.0,276705.0,271155.0,270487.0,272057.0
