CA,2020,4,699.59
CA,2021,1,719.17
CA,2021,2,761.87
CA,2021,3,801.48
CA,2021,4,834.02
CA,2022,1,868.22
CA,2022,2,922.23
CA,2022,3,916.80
CA,2022,4,895.22
CA,2023,1,892.44
CA,2023,2,915.24
CA,2023,3,928.94
CA,2023,4,928.95
CO,1975,1,54.43
CO,1975,2,54.78
CO,1975,3,55.23
CO,1975,4,54.76
CO,1976,1,55.06
CO,1976,2,59.86
CO,1976,3,59.58
CO,1976,4,62.07
CO,1977,1,64.92
CO,1977,2,65.50
CO,1977,3,68.99
CO,1977,4,72.94
CO,1978,1,76.01
CO,1978,2,80.01
CO,1978,3,84.05
CO,1978,4,87.36
CO,1979,1,91.74
CO,1979,2,94.48
CO,1979,3,97.42
CO,1979,4,99.29
CO,1980,1,100.00
CO,1980,2,102.24
CO,1980,3,107.14
CO,1980,4,106.67
CO,1981,1,106.44
CO,1981,2,108.47
CO,1981,3,114.44
CO,1981,4,110.34
CO,1982,1,119.55
CO,1982,2,120.68
CO,1982,3,122.62
CO,1982,4,126.34
CO,1983,1,126.11
CO,1983,2,125.06
CO,1983,3,126.34
CO,1983,4,121.88
CO,1984,1,125.99
CO,1984,2,125.36
CO,1984,3,125.63
CO,1984,4,123.34
CO,1985,1,126.23
CO,1985,2,125.40
CO,1985,3,126.46
CO,1985,4,123.99
CO,1986,1,128.67
CO,1986,2,129.37
CO,1986,3,128.56
CO,1986,4,127.87
CO,1987,1,129.59
CO,1987,2,128.07
CO,1987,3,125.38
CO,1987,4,124.26
CO,1988,1,125.35
CO,1988,2,124.97
CO,1988,3,123.70
CO,1988,4,123.34
CO,1989,1,123.35
CO,1989,2,124.36
CO,1989,3,126.77
CO,1989,4,126.22
CO,1990,1,126.91
CO,1990,2,127.95
CO,1990,3,128.94
CO,1990,4,129.25
CO,1991,1,130.71
CO,1991,2,132.34
CO,1991,3,133.53
CO,1991,4,135.79
CO,1992,1,137.70
CO,1992,2,140.78
CO,1992,3,143.86
CO,1992,4,146.56
CO,1993,1,149.26
CO,1993,2,152.89
CO,1993,3,157.23
CO,1993,4,161.13
CO,1994,1,165.83
CO,1994,2,173.46
CO,1994,3,177.79
CO,1994,4,179.27
CO,1995,1,182.56
CO,1995,2,186.19
CO,1995,3,189.88
CO,1995,4,192.78
CO,1996,1,195.16
CO,1996,2,197.66
CO,1996,3,199.85
CO,1996,4,202.61
CO,1997,1,204.73
CO,1997,2,207.39
CO,1997,3,210.70
CO,1997,4,214.01
CO,1998,1,217.01
CO,1998,2,219.62
CO,1998,3,223.62
CO,1998,4,226.36
CO,1999,1,230.74
CO,1999,2,237.83
CO,1999,3,245.68
CO,1999,4,249.92
CO,2000,1,259.37
CO,2000,2,265.73
CO,2000,3,272.69
CO,2000,4,278.79
CO,2001,1,286.59
CO,2001,2,292.43
CO,2001,3,297.82
CO,2001,4,300.25
CO,2002,1,303.75
CO,2002,2,307.09
CO,2002,3,311.47
CO,2002,4,313.38
CO,2003,1,314.26
CO,2003,2,315.63
CO,2003,3,317.06
CO,2003,4,320.67
CO,2004,1,323.10
CO,2004,2,325.56
CO,2004,3,330.10
CO,2004,4,333.28
CO,2005,1,336.82
CO,2005,2,341.75
CO,2005,3,347.13
CO,2005,4,350.52
CO,2006,1,351.59
CO,2006,2,353.43
CO,2006,3,354.95
CO,2006,4,358.30
CO,2007,1,359.18
CO,2007,2,360.13
CO,2007,3,357.84
CO,2007,4,358.76
CO,2008,1,360.64
CO,2008,2,358.50
CO,2008,3,351.45
CO,2008,4,352.49
CO,2009,1,359.02
CO,2009,2,353.14
CO,2009,3,344.81
CO,2009,4,343.89
CO,2010,1,339.98
CO,2010,2,336.03
CO,2010,3,340.23
CO,2010,4,338.72
CO,2011,1,330.17
CO,2011,2,324.28
CO,2011,3,327.60
CO,2011,4,330.52
CO,2012,1,328.79
CO,2012,2,329.62
CO,2012,3,335.02
CO,2012,4,338.08
CO,2013,1,342.21
CO,2013,2,349.18
CO,2013,3,357.62
CO,2013,4,360.63
CO,2014,1,365.69
CO,2014,2,378.27
CO,2014,3,386.65
CO,2014,4,392.35
CO,2015,1,399.87
CO,2015,2,416.41
CO,2015,3,431.39
CO,2015,4,437.45
CO,2016,1,445.23
CO,2016,2,460.89
CO,2016,3,473.38
CO,2016,4,480.23
CO,2017,1,488.39
CO,2017,2,505.43
