State,Year,Quarter,Median_Home_Price,Mortgage_rate,Monthly_loan_payment,Minimum_income_needed_monthly,Minimum_income_needed_yearly
NC,2020,2,169880.33333333334,3.2392307692307694,738.3262328076866,2461.0874426922887,29533.049312307463
ND,2020,2,237097.5,3.2392307692307694,1030.4624469957505,3434.8748233191686,41218.49787983002
NE,2020,2,188040.66666666663,3.2392307692307694,817.2538534064912,2724.1795113549706,32690.154136259647
NH,2020,2,265042.6666666667,3.2392307692307694,1151.9164683373397,3839.7215611244656,46076.65873349359
NJ,2020,2,240932.16666666663,3.2392307692307694,1047.1285020859405,3490.4283402864685,41885.140083437625
NM,2020,2,189590.66666666663,3.2392307692307694,823.990393407307,2746.6346446910234,32959.61573629228
NV,2020,2,301508.6666666667,3.2392307692307694,1310.4033507049187,4368.011169016396,52416.13402819675
NY,2020,2,150614.0,3.2392307692307694,654.5917649566866,2181.972549855622,26183.67059826747
OH,2020,2,126632.66666666669,3.2392307692307694,550.365177038689,1834.5505901289634,22014.60708154756
OK,2020,2,133591.5,3.2392307692307694,580.6093442057921,1935.3644806859738,23224.373768231686
OR,2020,2,315015.3333333333,3.2392307692307694,1369.1054154001988,4563.6847180006625,54764.21661600795
PA,2020,2,147319.33333333334,3.2392307692307694,640.2726334796838,2134.242111598946,25610.905339187353
RI,2020,2,309272.0,3.2392307692307694,1344.1439994401871,4480.479998133957,53765.75997760749
SC,2020,2,173412.33333333334,3.2392307692307694,753.6768516998679,2512.256172332893,30147.07406799472
SD,2020,2,225353.0,3.2392307692307694,979.4190314863437,3264.730104954479,39176.76125945375
TN,2020,2,168738.5,3.2392307692307694,733.3636483404188,2444.5454944680628,29334.545933616755
TX,2020,2,185623.5,3.2392307692307694,806.7484728009181,2689.1615760030604,32269.938912036727
USA,2020,2,250071.3333333333,3.2392307692307694,1086.848735520858,3622.8291184028603,43473.949420834324
UT,2020,2,331578.6666666667,3.2392307692307694,1441.092226720744,4803.640755735813,57643.68906882976
VA,2020,2,199649.0,3.2392307692307694,867.7054674986224,2892.3515583287412,34708.2186999449
VT,2020,2,230014.5,3.2392307692307694,999.6786322694421,3332.262107564807,39987.145290777684
WA,2020,2,317225.5,3.2392307692307694,1378.7111419540504,4595.703806513501,55148.44567816201
WI,2020,2,182332.66666666663,3.2392307692307694,792.4460015841322,2641.4866719471074,31697.84006336529
WV,2020,2,148892.33333333334,3.2392307692307694,647.109135041802,2157.0304501393402,25884.365401672083
WY,2020,2,248264.5,3.2392307692307694,1078.9959580854986,3596.6531936183287,43159.83832341994
AL,2020,3,157324.16666666666,2.9523076923076923,659.2452601666546,2197.4842005555156,26369.810406666187
AR,2020,3,145768.66666666666,2.9523076923076923,610.8235283675194,2036.0784278917315,24432.941134700777
AZ,2020,3,257609.0,2.9523076923076923,1079.4750471241762,3598.2501570805875,43179.00188496705
CA,2020,3,404866.6666666667,2.9523076923076923,1696.5380249875125,5655.1267499583755,67861.5209995005
CO,2020,3,424663.0,2.9523076923076923,1779.491834279447,5931.639447598157,71179.67337117788
CT,2020,3,253861.0,2.9523076923076923,1063.769569145451,3545.8985638181703,42550.78276581805
DE,2020,3,257578.3333333333,2.9523076923076923,1079.3465426796686,3597.8218089322286,43173.86170718674
FL,2020,3,238504.66666666663,2.9523076923076923,999.4209685583031,3331.403228527677,39976.838742332126
GA,2020,3,161011.66666666666,2.9523076923076923,674.6972212249655,2248.990737416552,26987.88884899862
HI,2020,3,731190.8333333334,2.9523076923076923,3063.9545173859055,10213.181724619686,122558.18069543623
IA,2020,3,159523.33333333334,2.9523076923076923,668.4605653040293,2228.2018843467645,26738.422612161172
ID,2020,3,256469.5,2.9523076923076923,1074.7001292595132,3582.3337641983776,42988.00517038053
IL,2020,3,116417.16666666669,2.9523076923076923,487.83010870568614,1626.1003623522872,19513.204348227446
IN,2020,3,156681.0,2.9523076923076923,656.5501588005972,2188.500529335324,26262.006352023884
KS,2020,3,177446.66666666666,2.9523076923076923,743.5658259689218,2478.552753229739,29742.63303875687
KY,2020,3,162482.5,2.9523076923076923,680.8605458052862,2269.5351526842874,27234.421832211447
LA,2020,3,180397.16666666663,2.9523076923076923,755.9294899967307,2519.764966655769,30237.17959986923
MA,2020,3,305104.3333333333,2.9523076923076923,1278.4977023426602,4261.6590078088675,51139.90809370641
MD,2020,3,253078.66666666663,2.9523076923076923,1060.4913090230684,3534.9710300768947,42419.65236092274
ME,2020,3,195659.8333333333,2.9523076923076923,819.8855933131546,2732.951977710515,32795.42373252618
MI,2020,3,150928.83333333334,2.9523076923076923,632.4464963370726,2108.154987790242,25297.859853482907
MN,2020,3,215167.5,2.9523076923076923,901.6297846817898,3005.432615605966,36065.191387271596
MO,2020,3,164437.0,2.9523076923076923,689.050608961481,2296.8353632049366,27562.02435845924
MS,2020,3,182736.66666666663,2.9523076923076923,765.7328426464713,2552.4428088215714,30629.313705858855
MT,2020,3,317764.5,2.9523076923076923,1331.5483877189472,4438.494625729824,53261.93550875789
NC,2020,3,178390.33333333334,2.9523076923076923,747.5201312124092,2491.7337707080305,29900.805248496366
ND,2020,3,250847.16666666663,2.9523076923076923,1051.140515503985,3503.801718346617,42045.6206201594
NE,2020,3,198885.0,2.9523076923076923,833.4002101917704,2778.0007006392348,33336.008407670815
NH,2020,3,280742.3333333333,2.9523076923076923,1176.4120954809466,3921.3736516031554,47056.48381923787
NJ,2020,3,244597.5,2.9523076923076923,1024.9521477858136,3416.5071592860454,40998.08591143254
NM,2020,3,184936.66666666663,2.9523076923076923,774.9516397524466,2583.1721325081553,30998.065590097864
NV,2020,3,310572.3333333333,2.9523076923076923,1301.4106035133295,4338.035345044432,52056.424140533185
NY,2020,3,154382.83333333334,2.9523076923076923,646.9200077934538,2156.4000259781797,25876.800311738156
OH,2020,3,128932.0,2.9523076923076923,540.2717947580026,1800.9059825266752,21610.871790320103
OK,2020,3,140392.5,2.9523076923076923,588.2954421366525,1960.984807122175,23531.8176854661
OR,2020,3,324769.3333333333,2.9523076923076923,1360.9011773831164,4536.337257943722,54436.04709532466
PA,2020,3,150119.33333333334,2.9523076923076923,629.0543980383059,2096.8479934610195,25162.175921532234
RI,2020,3,315973.3333333333,2.9523076923076923,1324.042750408499,4413.475834694997,52961.71001633996
SC,2020,3,179776.66666666666,2.9523076923076923,753.3293701766138,2511.097900588713,30133.174807064555
SD,2020,3,232817.66666666663,2.9523076923076923,975.590378039357,3251.9679267978568,39023.61512157428
TN,2020,3,176698.5,2.9523076923076923,740.43073655917,2468.102455197233,29617.2294623668
TX,2020,3,191636.0,2.9523076923076923,803.0242737275819,2676.7475790919398,32120.970949103277
USA,2020,3,259598.0,2.9523076923076923,1087.809677780442,3626.03225926814,43512.38711121768
UT,2020,3,363162.3333333333,2.9523076923076923,1521.7817579693478,5072.605859897826,60871.27031877391
VA,2020,3,214594.0,2.9523076923076923,899.2266118907547,2997.422039635849,35969.06447563019
VT,2020,3,243803.16666666663,2.9523076923076923,1021.6236033155802,3405.4120110519343,40864.94413262321
WA,2020,3,327519.1666666667,2.9523076923076923,1372.4239753718657,4574.746584572886,54896.95901487463
WI,2020,3,192036.66666666663,2.9523076923076923,804.7032122308214,2682.3440407694047,32188.128489232855
WV,2020,3,142560.66666666666,2.9523076923076923,597.3808460420792,1991.2694868069307,23895.23384168317
WY,2020,3,248100.5,2.9523076923076923,1039.6309869959189,3465.4366233197297,41585.23947983676
AL,2020,4,167141.5,2.7607142857142857,683.2893629057294,2277.6312096857646,27331.574516229175
AR,2020,4,154231.0,2.7607142857142857,630.5100871436091,2101.7002904786973,25220.40348574437
AZ,2020,4,275119.6666666667,2.7607142857142857,1124.7137411086014,3749.0458036953382,44988.54964434406
CA,2020,4,425917.5,2.7607142857142857,1741.1887366417138,5803.96245547238,69647.54946566856
CO,2020,4,432786.3333333333,2.7607142857142857,1769.2691400857354,5897.563800285785,70770.76560342942
CT,2020,4,273830.3333333333,2.7607142857142857,1119.4428314188685,3731.476104729562,44777.713256754745
DE,2020,4,271897.5,2.7607142857142857,1111.5412363216828,3705.13745440561,44461.64945286732
FL,2020,4,248188.66666666663,2.7607142857142857,1014.6174105598494,3382.058035199498,40584.69642239398
GA,2020,4,170883.66666666666,2.7607142857142857,698.587674082509,2328.62558027503,27943.506963300362
HI,2020,4,763438.8333333334,2.7607142857142857,3121.0060580156733,10403.35352671891,124840.24232062693
IA,2020,4,163872.33333333334,2.7607142857142857,669.924717925881,2233.0823930862703,26796.988717035245
ID,2020,4,274269.0,2.7607142857142857,1121.236139886213,3737.4537996207105,44849.445595448524
IL,2020,4,126020.0,2.7607142857142857,515.1810024044298,1717.270008014766,20607.240096177193
IN,2020,4,162175.5,2.7607142857142857,662.9879118825553,2209.9597062751845,26519.516475302215
KS,2020,4,185340.0,2.7607142857142857,757.686454417053,2525.6215147235102,30307.45817668212
KY,2020,4,174669.16666666666,2.7607142857142857,714.0631357917771,2380.2104526392573,28562.525431671085
LA,2020,4,186795.16666666663,2.7607142857142857,763.6353055676548,2545.4510185588492,30545.41222270619
MA,2020,4,319844.0,2.7607142857142857,1307.55080568991,4358.502685633033,52302.0322275964
MD,2020,4,261878.8333333333,2.7607142857142857,1070.5840332103578,3568.6134440345263,42823.361328414314
ME,2020,4,204575.5,2.7607142857142857,836.3228944404652,2787.7429814682177,33452.91577761861
MI,2020,4,156901.66666666666,2.7607142857142857,641.4280107305113,2138.0933691017044,25657.120429220453
MN,2020,4,232701.16666666663,2.7607142857142857,951.3031289002827,3171.010429667609,38052.12515601131
MO,2020,4,168231.66666666666,2.7607142857142857,687.7460614942171,2292.48687164739,27509.842459768683
MS,2020,4,191545.3333333333,2.7607142857142857,783.0544106693961,2610.1813688979873,31322.176426775848
MT,2020,4,348527.6666666667,2.7607142857142857,1424.812193929617,4749.373979765391,56992.48775718469
NC,2020,4,186301.66666666663,2.7607142857142857,761.6178335418923,2538.726111806308,30464.713341675695
ND,2020,4,254896.66666666663,2.7607142857142857,1042.0403129890583,3473.467709963528,41681.61251956233
NE,2020,4,204550.66666666663,2.7607142857142857,836.2213735583852,2787.4045785279504,33448.854942335405
NH,2020,4,305889.3333333333,2.7607142857142857,1250.5028834430204,4168.342944810069,50020.115337720825
NJ,2020,4,265682.8333333333,2.7607142857142857,1086.1351245700343,3620.450415233448,43445.404982801374
NM,2020,4,189342.5,2.7607142857142857,774.0490314851671,2580.1634382838906,30961.961259406686
NV,2020,4,322124.0,2.7607142857142857,1316.871649091609,4389.572163638697,52674.865963664364
NY,2020,4,163419.66666666666,2.7607142857142857,668.0741762095788,2226.913920698596,26722.96704838315
OH,2020,4,133414.66666666666,2.7607142857142857,545.4110594253785,1818.0368647512619,21816.44237701514
OK,2020,4,141890.66666666666,2.7607142857142857,580.0617035801155,1933.5390119337183,23202.46814320462
OR,2020,4,341394.6666666667,2.7607142857142857,1395.6518535856176,4652.172845285392,55826.0741434247
PA,2020,4,157779.33333333334,2.7607142857142857,645.015990361604,2150.053301205347,25800.639614464162
RI,2020,4,335456.0,2.7607142857142857,1371.3740544562802,4571.246848187601,54854.96217825121
SC,2020,4,190484.3333333333,2.7607142857142857,778.7169480162372,2595.723160054124,31148.67792064949
SD,2020,4,251736.5,2.7607142857142857,1029.1212697332387,3430.4042324441293,41164.850789329554
TN,2020,4,185716.5,2.7607142857142857,759.2256200050967,2530.752066683656,30369.02480020387
TX,2020,4,201359.5,2.7607142857142857,823.1755995370162,2743.918665123387,32927.02398148065
USA,2020,4,279193.3333333333,2.7607142857142857,1141.3672538589176,3804.557512863059,45654.69015435671
UT,2020,4,386289.6666666667,2.7607142857142857,1579.18661872565,5263.9553957521675,63167.46474902601
VA,2020,4,231553.66666666663,2.7607142857142857,946.6120465303486,3155.3734884344954,37864.48186121394
VT,2020,4,272446.0,2.7607142857142857,1113.7835532540653,3712.6118441802178,44551.342130162615
WA,2020,4,341020.3333333333,2.7607142857142857,1394.1215455241982,4647.071818413994,55764.861820967926
WI,2020,4,191879.0,2.7607142857142857,784.4184697695572,2614.728232565191,31376.738790782292
WV,2020,4,142025.33333333334,2.7607142857142857,580.6122329272334,1935.3741097574448,23224.489317089337
WY,2020,4,257251.0,2.7607142857142857,1051.6650376887953,3505.550125629318,42066.601507551815
AL,2021,1,170438.5,2.875833333333333,707.2124357193694,2357.3747857312314,28288.497428774775
AR,2021,1,161288.5,2.875833333333333,669.2456982343983,2230.818994114661,26769.827929375933
AZ,2021,1,277940.5,2.875833333333333,1153.2780327805008,3844.2601092683362,46131.121311220035
CA,2021,1,440306.8333333333,2.875833333333333,1826.996060547054,6089.98686849018,73079.84242188216
CO,2021,1,429825.3333333333,2.875833333333333,1783.504436618232,5945.01478872744,71340.17746472928
CT,2021,1,280286.6666666667,2.875833333333333,1163.0131468711372,3876.7104895704574,46520.52587484549
DE,2021,1,272407.6666666667,2.875833333333333,1130.3202589318928,3767.734196439643,45212.81035727571
FL,2021,1,257036.0,2.875833333333333,1066.537523080547,3555.1250769351573,42661.50092322189
GA,2021,1,172101.0,2.875833333333333,714.1107637050267,2380.369212350089,28564.430548201068
HI,2021,1,802810.8333333334,2.875833333333333,3331.1593616674836,11103.864538891612,133246.37446669934
IA,2021,1,159165.33333333334,2.875833333333333,660.435893702139,2201.45297900713,26417.43574808556
ID,2021,1,286319.8333333333,2.875833333333333,1188.0469889516191,3960.1566298387306,47521.87955806477
IL,2021,1,125117.0,2.875833333333333,519.1567534324718,1730.5225114415725,20766.27013729887
IN,2021,1,165017.33333333334,2.875833333333333,684.7180082116527,2282.393360705509,27388.72032846611
KS,2021,1,183114.66666666663,2.875833333333333,759.810544150962,2532.70181383654,30392.421766038482
KY,2021,1,171556.66666666666,2.875833333333333,711.8521231836074,2372.8404106120247,28474.084927344295
LA,2021,1,186058.16666666663,2.875833333333333,772.0242153845152,2573.4140512817175,30880.96861538061
MA,2021,1,324884.3333333333,2.875833333333333,1348.0653766826754,4493.551255608918,53922.615067307015
MD,2021,1,262661.3333333333,2.875833333333333,1089.8791136742218,3632.9303789140727,43595.164546968874
ME,2021,1,208998.16666666663,2.875833333333333,867.2107681610437,2890.7025605368126,34688.43072644175
MI,2021,1,154414.66666666666,2.875833333333333,640.7236189248782,2135.745396416261,25628.94475699513
MN,2021,1,216527.0,2.875833333333333,898.4506849626575,2994.835616542192,35938.0273985063
MO,2021,1,170017.33333333334,2.875833333333333,705.4648592963363,2351.549530987788,28218.594371853455
MS,2021,1,198478.0,2.875833333333333,823.5587019171667,2745.1956730572224,32942.34807668667
MT,2021,1,378687.0,2.875833333333333,1571.3125593411162,5237.708531137054,62852.502373644646
NC,2021,1,188462.66666666663,2.875833333333333,782.0013760711396,2606.6712535704655,31280.055042845586
ND,2021,1,250582.8333333333,2.875833333333333,1039.7609455089516,3465.8698183631723,41590.43782035807
NE,2021,1,209289.3333333333,2.875833333333333,868.4189264558751,2894.729754852917,34736.757058235
NH,2021,1,308495.0,2.875833333333333,1280.0599650738939,4266.866550246313,51202.398602955756
NJ,2021,1,283492.3333333333,2.875833333333333,1176.3146446632306,3921.048815544102,47052.58578652923
NM,2021,1,211284.0,2.875833333333333,876.6955369152583,2922.3184563841946,35067.821476610334
NV,2021,1,333321.0,2.875833333333333,1383.072230079565,4610.240766931884,55322.8892031826
NY,2021,1,162464.83333333334,2.875833333333333,674.1267407329217,2247.089135776406,26965.06962931687
OH,2021,1,134866.66666666666,2.875833333333333,559.611729924199,1865.3724330806635,22384.469196967962
OK,2021,1,143311.83333333334,2.875833333333333,594.6538529679326,1982.1795098931088,23786.154118717306
OR,2021,1,353598.3333333333,2.875833333333333,1467.2103930917965,4890.701310305989,58688.41572367187
PA,2021,1,152749.83333333334,2.875833333333333,633.8156090753814,2112.7186969179384,25352.62436301526
RI,2021,1,341377.3333333333,2.875833333333333,1416.5009396706128,4721.669798902043,56660.03758682452
SC,2021,1,192880.0,2.875833333333333,800.3305274427548,2667.7684248091828,32013.221097710193
SD,2021,1,247529.3333333333,2.875833333333333,1027.0908435515353,3423.6361451717844,41083.633742061415
TN,2021,1,189377.8333333333,2.875833333333333,785.7987413813396,2619.329137937799,31431.949655253586
TX,2021,1,200583.8333333333,2.875833333333333,832.2965840323325,2774.3219467744416,33291.8633612933
USA,2021,1,284853.6666666667,2.875833333333333,1181.9633206518872,3939.8777355062907,47278.53282607549
UT,2021,1,394164.0,2.875833333333333,1635.532362188646,5451.77454062882,65421.29448754585
VA,2021,1,226121.3333333333,2.875833333333333,938.261125947354,3127.53708649118,37530.44503789416
VT,2021,1,278338.8333333333,2.875833333333333,1154.9308652502473,3849.7695508341576,46197.234610009895
WA,2021,1,355746.0,2.875833333333333,1476.121857194371,4920.406190647904,59044.874287774845
WI,2021,1,185441.0,2.875833333333333,769.4633623989625,2564.877874663209,30778.534495958505
WV,2021,1,142321.66666666666,2.875833333333333,590.5452848914624,1968.4842829715415,23621.811395658497
WY,2021,1,259311.66666666663,2.875833333333333,1075.9801065708893,3586.600355236298,43039.20426283558
AL,2021,2,170015.16666666666,3.003846153846154,717.1435154388178,2390.4783847960593,28685.740617552714
AR,2021,2,161650.0,3.003846153846154,681.8582809024972,2272.8609363416576,27274.33123609989
AZ,2021,2,298610.0,3.003846153846154,1259.571303806339,4198.5710126877975,50382.852152253574
CA,2021,2,469555.1666666667,3.003846153846154,1980.6376661442555,6602.125553814185,79225.50664577022
CO,2021,2,453921.0,3.003846153846154,1914.6909540707854,6382.303180235952,76587.63816283143
CT,2021,2,290937.0,3.003846153846154,1227.2057078313012,4090.685692771004,49088.22831325205
DE,2021,2,281665.6666666667,3.003846153846154,1188.0981581354108,3960.327193784703,47523.92632541644
FL,2021,2,265028.6666666667,3.003846153846154,1117.921379790995,3726.4045993033164,44716.8551916398
GA,2021,2,176944.0,3.003846153846154,746.3701308754189,2487.9004362513965,29854.805235016756
HI,2021,2,814668.6666666666,3.003846153846154,3436.366078307843,11454.553594359477,137454.64313231374
IA,2021,2,157814.33333333334,3.003846153846154,665.6789980107661,2218.9299933692205,26627.159920430648
ID,2021,2,313924.5,3.003846153846154,1324.1696251356386,4413.898750452129,52966.785005425554
IL,2021,2,117283.33333333331,3.003846153846154,494.7145811641274,1649.0486038804247,19788.583246565096
IN,2021,2,165272.66666666666,3.003846153846154,697.1391053108864,2323.7970177029547,27885.564212435456
KS,2021,2,188058.66666666663,3.003846153846154,793.2530724537523,2644.1769081791745,31730.122898150094
KY,2021,2,177862.83333333334,3.003846153846154,750.2458754909622,2500.819584969874,30009.83501963849
LA,2021,2,190964.0,3.003846153846154,805.5081024080697,2685.0270080268992,32220.32409632279
MA,2021,2,341063.0,3.003846153846154,1438.6429375777818,4795.476458592606,57545.71750311127
MD,2021,2,261497.3333333333,3.003846153846154,1103.02580988094,3676.7526996031334,44121.0323952376
ME,2021,2,227915.8333333333,3.003846153846154,961.3751828464382,3204.583942821461,38455.00731385753
MI,2021,2,158857.66666666666,3.003846153846154,670.0798979369952,2233.599659789984,26803.195917479807
MN,2021,2,220902.0,3.003846153846154,931.7900276394893,3105.9667587982976,37271.60110557957
MO,2021,2,171219.33333333334,3.003846153846154,722.2228288520773,2407.4094295069244,28888.913154083093
MS,2021,2,199226.16666666663,3.003846153846154,840.3588711050276,2801.1962370167585,33614.3548442011
MT,2021,2,396705.1666666667,3.003846153846154,1673.3479923815157,5577.826641271719,66933.91969526063
NC,2021,2,191507.66666666663,3.003846153846154,807.80135089998,2692.6711696666002,32312.0540359992
ND,2021,2,258443.5,3.003846153846154,1090.1443898572504,3633.8146328575017,43605.77559429002
NE,2021,2,219810.3333333333,3.003846153846154,927.1852521575721,3090.617507191907,37087.41008630289
NH,2021,2,321419.6666666667,3.003846153846154,1355.7850996695765,4519.283665565255,54231.403986783065
NJ,2021,2,284433.5,3.003846153846154,1199.7731972847537,3999.243990949179,47990.92789139015
NM,2021,2,205191.66666666663,3.003846153846154,865.5220358110209,2885.0734527034033,34620.88143244084
NV,2021,2,354419.0,3.003846153846154,1494.980080786775,4983.266935955917,59799.203231471
NY,2021,2,167745.33333333334,3.003846153846154,707.569097532218,2358.563658440727,28302.763901288723
OH,2021,2,136020.33333333334,3.003846153846154,573.7494008936054,1912.4980029786848,22949.976035744217
OK,2021,2,152487.5,3.003846153846154,643.2098027164834,2144.0326757216117,25728.39210865934
OR,2021,2,369833.6666666667,3.003846153846154,1560.0009166297589,5200.003055432529,62400.03666519035
PA,2021,2,158023.33333333334,3.003846153846154,666.560584034327,2221.8686134477566,26662.42336137308
RI,2021,2,355525.6666666667,3.003846153846154,1499.6481279928712,4998.827093309571,59985.925119714855
SC,2021,2,199834.0,3.003846153846154,842.9227819725928,2809.7426065753093,33716.91127890371
SD,2021,2,262787.3333333333,3.003846153846154,1108.467178160335,3694.890593867783,44338.687126413395
TN,2021,2,195320.16666666663,3.003846153846154,823.8829141288126,2746.2763804293754,32955.316565152505
TX,2021,2,217875.3333333333,3.003846153846154,919.0231997384794,3063.4106657949314,36760.92798953918
USA,2021,2,299106.0,3.003846153846154,1261.6634888191916,4205.544962730639,50466.53955276767
UT,2021,2,419593.0,3.003846153846154,1769.8915042296414,5899.638347432138,70795.66016918566
VA,2021,2,226251.3333333333,3.003846153846154,954.3541305200403,3181.180435066801,38174.16522080161
VT,2021,2,273543.3333333333,3.003846153846154,1153.8372225116327,3846.124075038776,46153.48890046531
WA,2021,2,387253.3333333333,3.003846153846154,1633.479072938004,5444.930243126681,65339.16291752017
WI,2021,2,194938.66666666663,3.003846153846154,822.273703277193,2740.91234425731,32890.948131087716
WV,2021,2,139305.0,3.003846153846154,587.6045024504941,1958.6816748349804,23504.180098019766
WY,2021,2,264360.3333333333,3.003846153846154,1115.1022729692409,3717.0075765641363,44604.09091876964
AL,2021,3,179946.83333333334,2.8721428571428573,746.3110880998112,2487.7036269993705,29852.443523992446
AR,2021,3,164107.16666666666,2.8721428571428573,680.6176905214247,2268.725635071416,27224.707620856992
AZ,2021,3,310251.5,2.8721428571428573,1286.736366850571,4289.121222835237,51469.45467402284
CA,2021,3,493992.8333333333,2.8721428571428573,2048.78475563713,6829.282518790433,81951.3902254852
CO,2021,3,486418.0,2.8721428571428573,2017.3689090648104,6724.563030216035,80694.75636259242
CT,2021,3,294891.0,2.8721428571428573,1223.0302640178427,4076.7675467261424,48921.210560713705
DE,2021,3,292885.6666666667,2.8721428571428573,1214.713349103144,4049.0444970104804,48588.53396412577
FL,2021,3,275053.6666666667,2.8721428571428573,1140.7569527805495,3802.523175935165,45630.27811122198
GA,2021,3,185361.3333333333,2.8721428571428573,768.7671731092709,2562.5572436975694,30750.686924370835
HI,2021,3,828103.3333333334,2.8721428571428573,3434.473884929422,11448.246283098075,137378.9553971769
IA,2021,3,166557.66666666666,2.8721428571428573,690.7808886589593,2302.602962196531,27631.23554635837
ID,2021,3,329150.8333333333,2.8721428571428573,1365.119419017059,4550.398063390197,54604.77676068237
IL,2021,3,120469.83333333331,2.8721428571428573,499.6363133084839,1665.4543776949465,19985.452532339357
IN,2021,3,167597.0,2.8721428571428573,695.0914173664113,2316.971391221371,27803.656694656453
KS,2021,3,198424.0,2.8721428571428573,822.9432471912552,2743.144157304184,32917.7298876502
KY,2021,3,185475.66666666663,2.8721428571428573,769.2413589164087,2564.1378630546956,30769.65435665635
LA,2021,3,193047.66666666663,2.8721428571428573,800.6454545284928,2668.818181761643,32025.818181139715
MA,2021,3,354324.6666666667,2.8721428571428573,1469.525318240867,4898.417727469557,58781.012729634676
MD,2021,3,275008.0,2.8721428571428573,1140.5675549508762,3801.891849836254,45622.70219803505
ME,2021,3,239912.16666666663,2.8721428571428573,995.0111754493217,3316.703918164406,39800.44701797287
MI,2021,3,163590.33333333334,2.8721428571428573,678.4741771279339,2261.5805904264466,27138.967085117358
MN,2021,3,225387.66666666663,2.8721428571428573,934.7722971189315,3115.907657063105,37390.891884757264
MO,2021,3,179152.33333333334,2.8721428571428573,743.0159806032711,2476.7199353442375,29720.63922413085
MS,2021,3,200710.16666666663,2.8721428571428573,832.4248896351482,2774.749632117161,33296.99558540594
MT,2021,3,419268.5,2.8721428571428573,1738.8732251895274,5796.244083965092,69554.9290075811
NC,2021,3,204181.3333333333,2.8721428571428573,846.8211983891736,2822.737327963912,33872.84793556694
ND,2021,3,268280.1666666667,2.8721428571428573,1112.6645542559256,3708.8818475197522,44506.58217023703
NE,2021,3,226165.66666666663,2.8721428571428573,937.9989725529252,3126.663241843084,37519.95890211701
NH,2021,3,346396.3333333333,2.8721428571428573,1436.6433665709678,4788.811221903226,57465.73466283872
NJ,2021,3,288450.8333333333,2.8721428571428573,1196.3203314032419,3987.7344380108066,47852.81325612968
NM,2021,3,201620.66666666663,2.8721428571428573,836.2010952683762,2787.3369842279208,33448.04381073505
NV,2021,3,378017.3333333333,2.8721428571428573,1567.7882301934867,5225.9607673116225,62711.52920773947
NY,2021,3,171116.5,2.8721428571428573,709.6881836773899,2365.627278924633,28387.527347095598
OH,2021,3,143511.0,2.8721428571428573,595.197195639964,1983.9906521332134,23807.887825598562
OK,2021,3,155384.16666666666,2.8721428571428573,644.4399401220309,2148.133133740103,25777.597604881237
OR,2021,3,388753.3333333333,2.8721428571428573,1612.3146922235098,5374.3823074117,64492.5876889404
PA,2021,3,168291.33333333334,2.8721428571428573,697.9710938569893,2326.570312856631,27918.843754279573
RI,2021,3,372373.0,2.8721428571428573,1544.378934939066,5147.92978313022,61775.15739756264
SC,2021,3,206729.66666666663,2.8721428571428573,857.3901502712998,2857.9671675709997,34295.606010851996
SD,2021,3,278414.8333333333,2.8721428571428573,1154.6970477842672,3848.9901592808906,46187.881911370685
TN,2021,3,213454.3333333333,2.8721428571428573,885.2800175401055,2950.9333918003517,35411.20070160422
TX,2021,3,225773.5,2.8721428571428573,936.3725014097834,3121.2416713659445,37454.900056391336
USA,2021,3,308590.0,2.8721428571428573,1279.845465522061,4266.151551740203,51193.81862088243
UT,2021,3,450710.6666666667,2.8721428571428573,1869.2763958513187,6230.921319504396,74771.05583405275
VA,2021,3,236691.0,2.8721428571428573,981.651716127814,3272.1723870927135,39266.068645112566
VT,2021,3,298303.5,2.8721428571428573,1237.183258771704,4123.94419590568,49487.330350868164
WA,2021,3,404578.1666666667,2.8721428571428573,1677.9465700689004,5593.155233563001,67117.86280275602
WI,2021,3,197909.3333333333,2.8721428571428573,820.8087198261793,2736.0290660872643,32832.348793047175
WV,2021,3,146547.66666666666,2.8721428571428573,607.7914600802742,2025.971533600914,24311.658403210968
WY,2021,3,283967.1666666667,2.8721428571428573,1177.7247824475214,3925.7492748250716,47108.99129790086
AL,2021,4,185176.8333333333,3.079230769230769,788.6480421329164,2628.8268071097214,31545.921685316658
AR,2021,4,167911.5,3.079230769230769,715.1168606940638,2383.7228689802128,28604.674427762555
AZ,2021,4,323319.1666666667,3.079230769230769,1376.9812518433073,4589.937506144358,55079.2500737323
CA,2021,4,501150.5,3.079230769230769,2134.345606437084,7114.48535479028,85373.82425748336
CO,2021,4,492505.3333333333,3.079230769230769,2097.5267795738637,6991.7559319128795,83901.07118295456
CT,2021,4,300524.0,3.079230769230769,1279.8991102052141,4266.330367350714,51195.96440820857
DE,2021,4,306028.1666666667,3.079230769230769,1303.3407588558641,4344.469196186214,52133.63035423456
FL,2021,4,288301.3333333333,3.079230769230769,1227.8440989881346,4092.813663293782,49113.763959525386
GA,2021,4,190225.0,3.079230769230769,810.147636257959,2700.4921208598635,32405.90545031836
HI,2021,4,860249.8333333334,3.079230769230769,3663.7107060917506,12212.369020305836,146548.42824367003
IA,2021,4,169834.0,3.079230769230769,723.3045796095897,2411.015265365299,28932.18318438359
ID,2021,4,348837.5,3.079230769230769,1485.661064860748,4952.203549535827,59426.44259442992
IL,2021,4,124686.0,3.079230769230769,531.024146008463,1770.080486694877,21240.965840338526
